transaction_id,transaction_date,transaction_type,community,project,building,property_type,rooms_bucket,area_sqft,price_aed,price_per_sqft,is_offplan
BAY-2025-08-21-857,2025-08-21,sale,Downtown Dubai,South Ridge,South Ridge 6,apartment,1BR,915.04,1760000.0,1923.41,True
BAY-2025-08-21-89113,2025-08-21,sale,Jebel Ali,Sobha Central,The Horizon at Sobha Central,apartment,1BR,588.25,1650041.0,2805.0,True
BAY-2025-08-21-88411,2025-08-21,sale,Bur Dubai,Al Kifaf,Avenue Park Towers,apartment,2BR,1194.58,2609777.0,2184.68,True
BAY-2025-08-21-80874,2025-08-21,sale,Business Bay,Canal Heights,,apartment,2BR,1337.31,3621400.0,2707.97,True
BAY-2025-08-21-87784,2025-08-21,sale,Jumeirah Lake Towers (JLT),Marriott Residences JLT,,apartment,1BR,1027.2,2501000.0,2434.77,True
BAY-2025-08-21-86874,2025-08-21,sale,Meydan Horizon,Claydon House,,apartment,1BR,811.71,1710000.0,2106.66,True
BAY-2025-08-21-842,2025-08-21,sale,Dubai Marina,JW Marriott Hotel Marina,,apartment,studio,540.02,1700000.0,3148.03,True
BAY-2025-08-21-1354,2025-08-21,sale,Palm Jumeirah,Oceana,Oceana Atlantic,apartment,3BR+,2439.85,5800000.0,2377.2,True
BAY-2025-08-21-87993,2025-08-21,sale,Town Square,Lexington,,apartment,1BR,630.12,980888.0,1556.67,True
BAY-2025-08-21-87951,2025-08-21,sale,Business Bay,Binghatti Skyrise,Binghatti Skyrise Tower C,apartment,studio,465.65,1624999.0,3489.74,True
BAY-2025-08-21-1152,2025-08-21,sale,Palm Jumeirah,The Crescent,Kempinski Palm Residence,apartment,3BR+,4923.95,11189406.0,2272.45,True
BAY-2025-08-21-17589,2025-08-21,sale,Jumeirah Village Circle (JVC),JVC District 15,Oxford Boulevard,apartment,1BR,747.12,1150000.0,1539.24,True
BAY-2025-08-21-89102,2025-08-21,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,774.35,1143000.0,1476.08,True
BAY-2025-08-21-88770,2025-08-21,sale,Business Bay,Binghatti Aquarise,,apartment,studio,434.86,1141999.0,2626.13,True
BAY-2025-08-21-88947,2025-08-21,sale,Al Satwa,Jumeirah Garden City,Waha Living by Al Yakka,apartment,studio,379.54,928000.0,2445.07,True
BAY-2025-08-21-76266,2025-08-21,sale,Dubailand,Villanova,La Rosa,villa,3BR+,2325.0,4000000.0,1720.43,True
BAY-2025-08-21-88564,2025-08-21,sale,Business Bay,Binghatti Skyhall,,apartment,1BR,993.29,2400000.0,2416.21,True
BAY-2025-08-21-89113,2025-08-21,sale,Jebel Ali,Sobha Central,The Horizon at Sobha Central,apartment,1BR,568.55,1554984.0,2735.0,True
BAY-2025-08-21-88770,2025-08-21,sale,Business Bay,Binghatti Aquarise,,apartment,studio,426.14,1216999.0,2855.87,True
BAY-2025-08-21-89222,2025-08-21,sale,Jebel Ali,Sobha Central,The Eden,apartment,1BR,581.36,1659783.0,2855.0,True
BAY-2025-08-21-88752,2025-08-21,sale,Dubai Design District,Atelis at D3,,apartment,2BR,1418.68,4204000.0,2963.32,True
BAY-2025-08-21-83908,2025-08-21,sale,Business Bay,Al Habtoor City,Al Habtoor Tower,apartment,1BR,1142.37,4018007.0,3517.26,True
BAY-2025-08-21-88770,2025-08-21,sale,Business Bay,Binghatti Aquarise,,apartment,1BR,812.67,2383999.0,2933.54,True
BAY-2025-08-21-87374,2025-08-21,sale,Sobha Hartland 2,Skyscape,Skyscape Altius,apartment,1BR,857.67,2066985.0,2410.0,True
BAY-2025-08-21-89113,2025-08-21,sale,Jebel Ali,Sobha Central,The Horizon at Sobha Central,apartment,1BR,631.41,1692179.0,2680.0,True
BAY-2025-08-21-88770,2025-08-21,sale,Business Bay,Binghatti Aquarise,,apartment,1BR,713.22,1993999.0,2795.77,True
BAY-2025-08-21-2998,2025-08-21,sale,Mirdif,Uptown Mirdif,Courtyard Apartments,apartment,1BR,1138.39,930000.0,816.94,True
BAY-2025-08-21-16861,2025-08-21,sale,Motor City,Rabdan Building,,apartment,1BR,779.63,799162.0,1025.05,True
BAY-2025-08-21-87949,2025-08-21,sale,Business Bay,Binghatti Skyrise,Binghatti Skyrise Tower A,apartment,1BR,830.76,2274999.0,2738.46,True
BAY-2025-08-21-89301,2025-08-21,sale,Al Wasl,City Walk,City Walk Crestlane 1,apartment,1BR,822.68,2664000.0,3238.2,True
BAY-2025-08-21-88019,2025-08-21,sale,Dubai Studio City,The First Collection at Dubai Studio City,,apartment,studio,296.22,886650.0,2993.21,True
BAY-2025-08-21-85021,2025-08-21,sale,Jumeirah Lake Towers (JLT),Uptown Dubai,Uptown Tower,apartment,1BR,1152.6,3582220.92,3107.95,True
BAY-2025-08-21-89113,2025-08-21,sale,Jebel Ali,Sobha Central,The Horizon at Sobha Central,apartment,1BR,702.13,1888730.0,2690.0,True
BAY-2025-08-21-87755,2025-08-21,sale,Motor City,Sobha Solis,Sobha Solis Tower B,apartment,1BR,675.33,1391180.0,2060.0,True
BAY-2025-08-21-80874,2025-08-21,sale,Business Bay,Canal Heights,,apartment,studio,464.35,1200000.0,2584.26,True
BAY-2025-08-21-88408,2025-08-21,sale,Discovery Gardens,Mogul,Building 191,apartment,studio,463.17,510000.0,1101.11,True
BAY-2025-08-21-87846,2025-08-21,sale,Dubai Science Park,Binghatti Hillviews,,apartment,1BR,992.43,1477000.0,1488.27,True
BAY-2025-08-21-87726,2025-08-21,sale,Dubai South,Azizi Venice,Azizi Venice 7,apartment,studio,350.9,550000.0,1567.4,True
BAY-2025-08-21-88437,2025-08-21,sale,Sobha Hartland,Sobha One,The Element,apartment,2BR,1183.71,3071727.0,2595.0,True
BAY-2025-08-21-1752,2025-08-21,sale,Jumeirah Village Triangle (JVT),JVT District 3,Pacific Edmonton,apartment,2BR,1589.94,1780000.0,1119.54,True
BAY-2025-08-21-89380,2025-08-21,sale,Mina Rashid,Baystar by Vida,,apartment,1BR,732.7,2181888.0,2977.87,True
BAY-2025-08-21-1881,2025-08-21,sale,Jumeirah Village Circle (JVC),JVC District 12,,villa,3BR+,3471.9,1999761.0,575.98,True
BAY-2025-08-21-87918,2025-08-21,sale,Dubai Production City (IMPZ),Binghatti Elite,,apartment,1BR,646.7,1168749.0,1807.25,True
BAY-2025-08-21-87324,2025-08-21,sale,Jumeirah Village Circle (JVC),JVC District 12,Binghatti Aurora,apartment,1BR,782.43,1474998.75,1885.15,True
BAY-2025-08-21-88725,2025-08-21,sale,Sobha Hartland 2,Skyvue,Skyvue Stellar,apartment,2BR,1008.15,2646394.0,2625.0,True
BAY-2025-08-21-3122,2025-08-21,sale,Jumeirah Lake Towers (JLT),JLT Cluster R,MBL Signature,apartment,1BR,820.64,1846977.0,2250.65,True
BAY-2025-08-21-89327,2025-08-21,sale,Majan,Samana Barari Heights,,apartment,studio,382.76,799000.0,2087.47,True
BAY-2025-08-21-87918,2025-08-21,sale,Dubai Production City (IMPZ),Binghatti Elite,,apartment,studio,375.88,530000.0,1410.02,True
BAY-2025-08-21-84035,2025-08-21,sale,Jumeirah Village Circle (JVC),JVC District 10,Gateway by Premier Choice,apartment,1BR,794.05,1256000.0,1581.76,True
BAY-2025-08-21-88770,2025-08-21,sale,Business Bay,Binghatti Aquarise,,apartment,studio,447.56,1241999.0,2775.04,True
BAY-2025-08-21-330,2025-08-21,sale,Arabian Ranches,Mirador,,villa,3BR+,4513.3,12100000.0,2680.97,True
BAY-2025-08-21-87020,2025-08-21,sale,Athlon by Aldar,,,villa,3BR+,5470.32,6000000.0,1096.83,True
BAY-2025-08-21-730,2025-08-21,sale,Dubai Marina,Marina Tower,,apartment,1BR,959.06,1410198.0,1470.4,True
BAY-2025-08-21-83643,2025-08-21,sale,Sobha Hartland 2,Riverside Crescent,330 Riverside Crescent,apartment,1BR,845.61,1856114.0,2195.0,True
BAY-2025-08-21-88909,2025-08-21,sale,Al Satwa,Jumeirah Garden City,Koro One,apartment,studio,429.48,980825.01,2283.75,True
BAY-2025-08-21-89086,2025-08-21,sale,Mohammed Bin Rashid City,District 11,Gate Eleven Residences,apartment,2BR,1517.71,2531151.0,1667.74,True
BAY-2025-08-21-87375,2025-08-21,sale,Sobha Hartland 2,Skyscape,Skyscape Aura,apartment,2BR,1095.44,2656442.0,2425.0,True
BAY-2025-08-21-87263,2025-08-21,sale,Al Satwa,Jumeirah Garden City,171 Garden Heights,apartment,1BR,691.15,1589647.0,2300.0,True
BAY-2025-08-21-86466,2025-08-21,sale,Downtown Dubai,Mercedes Benz Places by Binghatti,,apartment,3BR+,2708.3,20299999.0,7495.48,True
BAY-2025-08-21-89056,2025-08-21,sale,Dubai South,Waada,Cascada,apartment,1BR,761.44,863000.0,1133.38,True
BAY-2025-08-21-86651,2025-08-21,sale,Sobha Hartland,Sobha One,Sobha One Tower A,apartment,1BR,733.88,1508123.0,2055.0,True
BAY-2025-08-21-89042,2025-08-21,sale,Dubai Land Residence Complex,Arlington Park by Majid,,apartment,studio,421.84,660286.0,1565.25,True
BAY-2025-08-21-87950,2025-08-21,sale,Business Bay,Binghatti Skyrise,Binghatti Skyrise Tower B,apartment,studio,476.52,1462499.0,3069.12,True
BAY-2025-08-21-89113,2025-08-21,sale,Jebel Ali,Sobha Central,The Horizon at Sobha Central,apartment,2BR,1202.0,3491839.0,2905.02,True
BAY-2025-08-21-87381,2025-08-21,sale,Al Jaddaf,Dubai Healthcare City Phase 2,Binghatti Ghost,apartment,1BR,852.72,1849998.75,2169.53,True
BAY-2025-08-21-83407,2025-08-21,sale,Arjan,Resortz by Danube,Resortz Residence Block 2,apartment,studio,422.05,530000.0,1255.78,True
BAY-2025-08-21-89113,2025-08-21,sale,Jebel Ali,Sobha Central,The Horizon at Sobha Central,apartment,1BR,730.55,2027276.0,2775.0,True
BAY-2025-09-20-80670,2025-09-20,sale,Jumeirah Village Circle (JVC),JVC District 13,Plaza Residences,apartment,1BR,940.98,1050000.0,1115.86,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,379.75,760000.0,2001.32,True
BAY-2025-09-20-86646,2025-09-20,sale,Arjan,Empire Estates,,apartment,2BR,2020.06,2421143.3,1198.55,True
BAY-2025-09-20-89037,2025-09-20,sale,Dubai Islands,Sunset Bay 4 by Imitiaz,,apartment,2BR,2187.87,2834464.65,1295.54,True
BAY-2025-09-20-350,2025-09-20,sale,Al Sufouh,Al Sufouh 1,Acacia Avenues,villa,3BR+,9006.48,15000000.0,1665.47,True
BAY-2025-09-20-76429,2025-09-20,sale,International City,China Cluster,E-07,apartment,1BR,721.18,460000.0,637.84,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,536.69,900000.0,1676.95,True
BAY-2025-09-20-89352,2025-09-20,sale,Dubai Production City (IMPZ),Samana Sky Views,,apartment,studio,416.99,753000.3,1805.8,True
BAY-2025-09-20-221,2025-09-20,sale,Dubai Marina,Marina Crown,,apartment,1BR,820.64,1130000.0,1376.97,True
BAY-2025-09-20-87846,2025-09-20,sale,Dubai Science Park,Binghatti Hillviews,,apartment,studio,452.51,901000.0,1991.12,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,537.76,925505.0,1721.04,True
BAY-2025-09-20-86480,2025-09-20,sale,Al Jaddaf,Dubai Healthcare City Phase 2,Creek Views III by Azizi,apartment,2BR,1070.47,2018674.35,1885.78,True
BAY-2025-09-20-514,2025-09-20,sale,Dubai Marina,No. 9,,apartment,2BR,1135.91,2450000.0,2156.86,True
BAY-2025-09-20-83814,2025-09-20,sale,Downtown Dubai,Society House,,apartment,1BR,967.67,2584468.15,2670.82,True
BAY-2025-09-20-84045,2025-09-20,sale,Jumeirah Village Triangle (JVT),JVT District 2,Cloud Tower,apartment,1BR,741.53,1387034.0,1870.5,True
BAY-2025-09-20-84042,2025-09-20,sale,Al Furjan,Azizi Central,,apartment,3BR+,1662.05,2132480.0,1283.04,True
BAY-2025-09-20-3122,2025-09-20,sale,Jumeirah Lake Towers (JLT),JLT Cluster R,MBL Signature,apartment,studio,525.39,1597330.12,3040.28,True
BAY-2025-09-20-88247,2025-09-20,sale,Dubai Islands,Sunset Bay by Imtiaz,,apartment,1BR,995.45,2193220.0,2203.24,True
BAY-2025-09-20-3783,2025-09-20,sale,Business Bay,Al Habtoor City,Noora,apartment,1BR,975.1,1730000.0,1774.18,True
BAY-2025-09-20-89295,2025-09-20,sale,Dubai Land Residence Complex,Cove Edition Residence 6 by Imtiaz,,apartment,1BR,754.55,992260.94,1315.04,True
BAY-2025-09-20-89037,2025-09-20,sale,Dubai Islands,Sunset Bay 4 by Imitiaz,,apartment,2BR,1568.19,2998013.8,1911.77,True
BAY-2025-09-20-88646,2025-09-20,sale,Dubai Islands,Sunset Bay 3 by Imtiaz,,apartment,1BR,1016.33,1898752.65,1868.24,True
BAY-2025-09-20-89352,2025-09-20,sale,Dubai Production City (IMPZ),Samana Sky Views,,apartment,1BR,774.57,1091777.4,1409.53,True
BAY-2025-09-20-528,2025-09-20,sale,Umm Suqeim,Umm Suqeim 1,,land,,,11000000.0,,True
BAY-2025-09-20-83276,2025-09-20,sale,Dubailand,Rukan,Rukan Tower,apartment,1BR,515.7,564000.0,1093.66,True
BAY-2025-09-20-89248,2025-09-20,sale,Jumeirah Village Circle (JVC),JVC District 13,Binghatti Circle,apartment,1BR,765.42,1165228.93,1522.34,True
BAY-2025-09-20-87403,2025-09-20,sale,Al Furjan,Azizi Neila,,apartment,studio,350.69,585000.0,1668.14,True
BAY-2025-09-20-88532,2025-09-20,sale,Jumeirah Village Circle (JVC),JVC District 13,Binghatti Amberhall,apartment,1BR,737.65,1122000.0,1521.05,True
BAY-2025-09-20-87211,2025-09-20,sale,Dubai South,Residential District,The Harmony,apartment,1BR,623.45,850000.0,1363.38,True
BAY-2025-09-20-87949,2025-09-20,sale,Business Bay,Binghatti Skyrise,Binghatti Skyrise Tower A,apartment,1BR,762.41,2324999.0,3049.54,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,524.63,850000.0,1620.19,True
BAY-2025-09-20-89059,2025-09-20,sale,Dubai Land Residence Complex,Cove Grand Residence by Imtiaz,,apartment,studio,411.61,769991.93,1870.68,True
BAY-2025-09-20-89352,2025-09-20,sale,Dubai Production City (IMPZ),Samana Sky Views,,apartment,1BR,803.74,1064388.7,1324.29,True
BAY-2025-09-20-88083,2025-09-20,sale,Jumeirah Village Triangle (JVT),JVT District 1,Vivid Tower,apartment,2BR,1331.49,1553862.0,1167.01,True
BAY-2025-09-20-87918,2025-09-20,sale,Dubai Production City (IMPZ),Binghatti Elite,,apartment,studio,375.88,831249.0,2211.47,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,1BR,945.07,1377778.0,1457.86,True
BAY-2025-09-20-87846,2025-09-20,sale,Dubai Science Park,Binghatti Hillviews,,apartment,2BR,1488.0,1972000.0,1325.27,True
BAY-2025-09-20-89059,2025-09-20,sale,Dubai Land Residence Complex,Cove Grand Residence by Imtiaz,,apartment,1BR,785.87,1171979.72,1491.32,True
BAY-2025-09-20-87390,2025-09-20,sale,Al Jaddaf,Dubai Healthcare City Phase 2,Binghatti Starlight,apartment,1BR,737.0,1265000.0,1716.42,True
BAY-2025-09-20-75488,2025-09-20,sale,DAMAC Lagoons,Nice,,townhouse,3BR+,2899.9,2550000.0,879.34,True
BAY-2025-09-20-87846,2025-09-20,sale,Dubai Science Park,Binghatti Hillviews,,apartment,1BR,663.38,1219968.0,1839.02,True
BAY-2025-09-20-89295,2025-09-20,sale,Dubai Land Residence Complex,Cove Edition Residence 6 by Imtiaz,,apartment,1BR,754.55,978303.16,1296.54,True
BAY-2025-09-20-89037,2025-09-20,sale,Dubai Islands,Sunset Bay 4 by Imitiaz,,apartment,1BR,943.13,1958545.0,2076.64,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,378.35,874160.0,2310.45,True
BAY-2025-09-20-89352,2025-09-20,sale,Dubai Production City (IMPZ),Samana Sky Views,,apartment,1BR,709.02,1047200.0,1476.97,True
BAY-2025-09-20-87846,2025-09-20,sale,Dubai Science Park,Binghatti Hillviews,,apartment,1BR,1005.24,1357000.0,1349.93,True
BAY-2025-09-20-89037,2025-09-20,sale,Dubai Islands,Sunset Bay 4 by Imitiaz,,apartment,1BR,1036.56,2054358.85,1981.9,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,378.46,670000.0,1770.33,True
BAY-2025-09-20-88700,2025-09-20,sale,Jumeirah Village Triangle (JVT),JVT District 4,Leven Residences,apartment,1BR,674.14,1065813.0,1581.0,True
BAY-2025-09-20-88009,2025-09-20,sale,Dubai South,Azizi Venice,Azizi Venice 13,apartment,studio,380.93,650000.0,1706.35,True
BAY-2025-09-20-89059,2025-09-20,sale,Dubai Land Residence Complex,Cove Grand Residence by Imtiaz,,apartment,studio,406.66,738203.4,1815.28,True
BAY-2025-09-20-89037,2025-09-20,sale,Dubai Islands,Sunset Bay 4 by Imitiaz,,apartment,1BR,1016.54,2064040.0,2030.46,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,378.03,871710.0,2305.93,True
BAY-2025-09-20-88097,2025-09-20,sale,Al Furjan,Reef 999,,apartment,1BR,783.5,1178404.0,1504.03,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,379.1,701000.0,1849.12,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,527.75,914710.0,1733.23,True
BAY-2025-09-20-89059,2025-09-20,sale,Dubai Land Residence Complex,Cove Grand Residence by Imtiaz,,apartment,studio,406.77,706808.21,1737.61,True
BAY-2025-09-20-87846,2025-09-20,sale,Dubai Science Park,Binghatti Hillviews,,apartment,1BR,702.34,1228440.0,1749.07,True
BAY-2025-09-20-88190,2025-09-20,sale,Jumeirah Village Triangle (JVT),JVT District 1,Guzel Towers,apartment,1BR,674.47,895861.0,1328.24,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,1BR,993.29,1620430.0,1631.38,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,1BR,1064.01,1648000.0,1548.86,True
BAY-2025-09-20-88646,2025-09-20,sale,Dubai Islands,Sunset Bay 3 by Imtiaz,,apartment,1BR,1016.33,1803757.4,1774.78,True
BAY-2025-09-20-89015,2025-09-20,sale,Dubai Land Residence Complex,Reef 998,,apartment,studio,410.64,696849.72,1696.98,True
BAY-2025-09-20-89037,2025-09-20,sale,Dubai Islands,Sunset Bay 4 by Imitiaz,,apartment,2BR,1497.9,2866484.4,1913.67,True
BAY-2025-09-20-89295,2025-09-20,sale,Dubai Land Residence Complex,Cove Edition Residence 6 by Imtiaz,,apartment,studio,403.54,682284.88,1690.75,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,536.69,957460.0,1784.01,True
BAY-2025-09-20-88157,2025-09-20,sale,Jebel Ali,Downtown Jebel Ali,Azizi Arian,apartment,studio,340.03,571000.0,1679.26,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,378.14,745000.0,1970.17,True
BAY-2025-09-20-89213,2025-09-20,sale,Dubai South,Hayat,Hayat 2,villa,3BR+,4953.01,5237309.57,1057.4,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,379.75,706000.0,1859.12,True
BAY-2025-09-20-88191,2025-09-20,sale,Jumeirah Village Triangle (JVT),JVT District 1,Guzel Towers,apartment,1BR,677.59,847799.0,1251.2,True
BAY-2025-09-20-89295,2025-09-20,sale,Dubai Land Residence Complex,Cove Edition Residence 6 by Imtiaz,,apartment,studio,403.86,745686.0,1846.4,True
BAY-2025-09-20-90034,2025-09-20,sale,Dubai South,Residential District,Avenew 888,apartment,2BR,975.86,1295000.0,1327.03,True
BAY-2025-09-20-89037,2025-09-20,sale,Dubai Islands,Sunset Bay 4 by Imitiaz,,apartment,2BR,1568.19,2922268.4,1863.47,True
BAY-2025-09-20-87846,2025-09-20,sale,Dubai Science Park,Binghatti Hillviews,,apartment,1BR,841.52,1200000.0,1425.99,True
BAY-2025-09-20-87514,2025-09-20,sale,Dubai Land Residence Complex,Reef 1000,,apartment,1BR,857.34,1292763.0,1507.88,True
BAY-2025-09-20-3122,2025-09-20,sale,Jumeirah Lake Towers (JLT),JLT Cluster R,MBL Signature,apartment,studio,570.27,1416751.0,2484.35,True
BAY-2025-09-20-87744,2025-09-20,sale,Jumeirah Village Circle (JVC),JVC District 12,Q Gardens Aliya,apartment,1BR,774.89,810948.15,1046.53,True
BAY-2025-09-20-2125,2025-09-20,sale,Dubai Land Residence Complex,Skycourts Towers,Skycourts Tower D,apartment,1BR,842.71,570000.0,676.39,True
BAY-2025-09-20-89213,2025-09-20,sale,Dubai South,Hayat,Hayat 2,villa,3BR+,3217.11,3518829.0,1093.79,True
BAY-2025-09-20-89012,2025-09-20,sale,Dubai Land Residence Complex,Cove Boulevard by Imtiaz,,apartment,2BR,1449.04,1753626.72,1210.2,True
BAY-2025-09-20-88097,2025-09-20,sale,Al Furjan,Reef 999,,apartment,1BR,812.78,1311439.0,1613.52,True
BAY-2025-09-20-88646,2025-09-20,sale,Dubai Islands,Sunset Bay 3 by Imtiaz,,apartment,1BR,1036.67,1958485.8,1889.21,True
BAY-2025-09-20-89352,2025-09-20,sale,Dubai Production City (IMPZ),Samana Sky Views,,apartment,studio,416.99,639111.2,1532.68,True
BAY-2025-09-20-87846,2025-09-20,sale,Dubai Science Park,Binghatti Hillviews,,apartment,studio,410.1,823000.0,2006.83,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,378.03,793730.0,2099.65,True
BAY-2025-09-20-86980,2025-09-20,sale,Dubai Marina,Kempinski Marina Residences,,apartment,1BR,1173.59,2707500.0,2307.02,True
BAY-2025-09-20-87846,2025-09-20,sale,Dubai Science Park,Binghatti Hillviews,,apartment,studio,452.19,897000.0,1983.68,True
BAY-2025-09-20-88157,2025-09-20,sale,Jebel Ali,Downtown Jebel Ali,Azizi Arian,apartment,studio,341.54,593000.0,1736.25,True
BAY-2025-09-20-88646,2025-09-20,sale,Dubai Islands,Sunset Bay 3 by Imtiaz,,apartment,1BR,1036.35,1930390.5,1862.68,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,1BR,945.07,1368276.0,1447.8,True
BAY-2025-09-20-87846,2025-09-20,sale,Dubai Science Park,Binghatti Hillviews,,apartment,studio,459.51,925000.0,2013.01,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,1BR,920.1,1475000.0,1603.09,True
BAY-2025-09-20-89295,2025-09-20,sale,Dubai Land Residence Complex,Cove Edition Residence 6 by Imtiaz,,apartment,studio,403.0,684646.52,1698.87,True
BAY-2025-09-20-87744,2025-09-20,sale,Jumeirah Village Circle (JVC),JVC District 12,Q Gardens Aliya,apartment,1BR,812.14,807842.96,994.71,True
BAY-2025-09-20-88431,2025-09-20,sale,Dubai Silicon Oasis (DSO),Timez By Danube,,apartment,1BR,626.24,1160120.0,1852.52,True
BAY-2025-09-20-84046,2025-09-20,sale,Jumeirah Village Triangle (JVT),JVT District 2,Cloud Tower,apartment,1BR,740.45,1379235.0,1862.7,True
BAY-2025-09-20-3788,2025-09-20,sale,Palm Jumeirah,Signature Villas Palm Jumeirah,Signature Villas Frond F,villa,3BR+,6999.98,110000000.0,15714.33,True
BAY-2025-09-20-88646,2025-09-20,sale,Dubai Islands,Sunset Bay 3 by Imtiaz,,apartment,1BR,1047.0,2024576.0,1933.69,True
BAY-2025-09-20-87888,2025-09-20,sale,Dubai Hills Estate,Park Heights,Hyde Residences,apartment,2BR,1335.26,4055022.0,3036.88,True
BAY-2025-09-20-3122,2025-09-20,sale,Jumeirah Lake Towers (JLT),JLT Cluster R,MBL Signature,apartment,studio,570.27,1316106.21,2307.87,True
BAY-2025-09-20-75299,2025-09-20,sale,Dubai South,Residential District,Palma Residences,apartment,studio,480.29,432257.11,899.99,False
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,1BR,1064.01,1563000.0,1468.97,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,1BR,991.36,1450000.0,1462.64,True
BAY-2025-09-20-88078,2025-09-20,sale,Culture Village (Jaddaf Waterfront),Binghatti Twilight,,apartment,1BR,802.77,1368000.0,1704.1,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,524.63,980500.0,1868.94,True
BAY-2025-09-20-88365,2025-09-20,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,379.1,828897.0,2186.49,True
BAY-2025-09-20-15978,2025-09-20,sale,Dubai Studio City,Azizi Beach Oasis (Azizi Mirage 1),,apartment,1BR,595.35,760000.0,1276.56,True
BAY-2025-09-20-89162,2025-09-20,sale,Dubai South,Azizi Venice,Azizi Venice 15,apartment,studio,381.9,711000.0,1861.74,True
BAY-2025-09-20-86980,2025-09-20,sale,Dubai Marina,Kempinski Marina Residences,,apartment,1BR,1131.61,2916678.0,2577.46,True
BAY-2025-09-19-89109,2025-09-19,sale,Sheikh Zayed Road,Jumeirah Residences Emirates Towers,,apartment,1BR,872.52,3804000.0,4359.79,True
BAY-2025-09-19-89099,2025-09-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,802.99,1185000.0,1475.73,True
BAY-2025-09-19-89109,2025-09-19,sale,Sheikh Zayed Road,Jumeirah Residences Emirates Towers,,apartment,2BR,1484.02,7049000.0,4749.94,True
BAY-2025-09-19-88024,2025-09-19,sale,Dubai Land Residence Complex,Peace Lagoons II by Peace Homes,,apartment,1BR,821.61,1188996.0,1447.15,True
BAY-2025-09-19-89248,2025-09-19,sale,Jumeirah Village Circle (JVC),JVC District 13,Binghatti Circle,apartment,1BR,765.42,1128848.93,1474.81,True
BAY-2025-09-19-88412,2025-09-19,sale,Bur Dubai,Al Kifaf,Avenue Park Towers,apartment,2BR,1219.23,2752777.0,2257.8,True
BAY-2025-09-19-3663,2025-09-19,sale,Remraam,Al Thamam,Al Thamam 13,apartment,1BR,688.89,650000.0,943.55,True
BAY-2025-09-19-87846,2025-09-19,sale,Dubai Science Park,Binghatti Hillviews,,apartment,2BR,1591.98,2000000.0,1256.3,True
BAY-2025-09-19-782,2025-09-19,sale,Palm Jumeirah,Marina Residences,Marina Residences 4,apartment,2BR,2045.03,3675000.0,1797.04,True
BAY-2025-09-19-87846,2025-09-19,sale,Dubai Science Park,Binghatti Hillviews,,apartment,studio,426.36,854000.0,2003.0,True
BAY-2025-09-19-89099,2025-09-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,889.96,1245000.0,1398.94,True
BAY-2025-09-19-87846,2025-09-19,sale,Dubai Science Park,Binghatti Hillviews,,apartment,1BR,934.09,1480000.0,1584.43,True
BAY-2025-09-19-88365,2025-09-19,sale,Dubai Science Park,Skyhills Astra,,apartment,1BR,1188.23,1604394.0,1350.24,True
BAY-2025-09-19-5633,2025-09-19,sale,Jumeirah Village Circle (JVC),JVC District 18,Skyhills Residence 2,apartment,studio,415.16,727185.0,1751.58,True
